,init,end,length,rana_label,quality_label,label,file_wav,file_wav_source,is_BOAFAB
89,89.985377,90.985377,1.0,BOAFAB,C,BOAFAB_C,89_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
4278,49.980509,50.980509,1.0,BOAFAB,C,BOAFAB_C,49_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
1971,164.230338,165.230338,1.0,BOAFAB,C,BOAFAB_C,11_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4496,15.179958,16.179958,1.0,DENCRU,C,DENCRU_C,5_1577-D.cruzi.wav,1577-D.cruzi.wav,False
1733,20.995472,21.995472,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
3087,43.947527,44.947527,1.0,PHYCUV,C,PHYCUV_C,18_FNJV_0031214_Physalaemus_cuvieri_Itapema_SC_Ivan Sazima.wav,FNJV_0031214_Physalaemus_cuvieri_Itapema_SC_Ivan Sazima.wav,False
4243,14.980509,15.980509,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
1033,37.022965,38.022965,1.0,BOAALM,C,BOAALM_C,2_FNJV_0040068_Boana_albomarginata_Dores do Rio Preto_ES_Victor Favaro Augusto.wav,FNJV_0040068_Boana_albomarginata_Dores do Rio Preto_ES_Victor Favaro Augusto.wav,False
1745,32.995472,33.995472,1.0,PHYCUV,C,PHYCUV_C,13_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
198,62.211422,63.211422,1.0,ADEMAR,C,ADEMAR_C,61_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
2043,246.047982,247.047982,1.0,BOAFAB,C,BOAFAB_C,48_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2577,38.76074,39.76074,1.0,ADEMAR,C,ADEMAR_C,33_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
3616,17.510461,18.510461,1.0,BOAFAB,C,BOAFAB_C,17_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
3620,21.510461,22.510461,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
962,3.198041,4.198041,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
1306,41.115089,42.115089,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1397,41.407623,42.407623,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1666,74.516867,75.516867,1.0,PHYCUV,C,PHYCUV_C,73_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
147,11.211422,12.211422,1.0,ADEMAR,C,ADEMAR_C,10_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
3096,11.367742,12.367742,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
774,31.021009,32.021009,1.0,ADEMAR,C,ADEMAR_C,24_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
343,30.245462,31.245462,1.0,ADEMAR,C,ADEMAR_C,29_FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
2889,87.763586,88.763586,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
4421,33.463599,34.463599,1.0,DENCRU,C,DENCRU_C,0_1580-D.cruzi.wav,1580-D.cruzi.wav,False
1328,71.012921,72.012921,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
219,83.211422,84.211422,1.0,ADEMAR,C,ADEMAR_C,82_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
3357,91.38945799999999,92.38945799999999,1.0,PHYCUV,C,PHYCUV_C,28_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
1999,202.047982,203.047982,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4386,113.890957,114.890957,1.0,DENCRU,C,DENCRU_C,9_1583-D.cruzi.wav,1583-D.cruzi.wav,False
2511,70.51616,71.51616,1.0,PHYCUV,C,PHYCUV_C,12_FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
1704,35.681943,36.681943,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
1020,85.851957,86.851957,1.0,PHYCUV,C,PHYCUV_C,22_FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,FNJV_0040093_Physalaemus_cuvieri_Divino de Sao Lourenco_ES_Carolina Lambertini.wav,False
3139,55.622717,56.622717,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
3426,57.784645,58.784645,1.0,PHYCUV,C,PHYCUV_C,27_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
2642,79.447082,80.447082,1.0,BOALEP,C,BOALEP_C,7_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
3495,21.838929999999998,22.838929999999998,1.0,BOAFAB,C,BOAFAB_C,11_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
42,42.985377,43.985377,1.0,BOAFAB,C,BOAFAB_C,42_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
561,27.125458000000002,28.125458000000002,1.0,ADEMAR,C,ADEMAR_C,25_FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
2315,541.992788,542.992788,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3984,84.838597,85.838597,1.0,BOAFAB,C,BOAFAB_C,83_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
1368,125.316795,126.316795,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
3577,111.785679,112.785679,1.0,BOAFAB,C,BOAFAB_C,18_FNJV_0030858_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,FNJV_0030858_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,True
1205,23.063923,24.063923,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
1188,114.055192,115.055192,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
3208,40.152723,41.152723,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
27,27.985377,28.985377,1.0,BOAFAB,C,BOAFAB_C,27_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
1352,103.231555,104.231555,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
2073,276.047982,277.047982,1.0,BOAFAB,C,BOAFAB_C,78_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4258,29.980509,30.980509,1.0,BOAFAB,C,BOAFAB_C,29_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
3808,30.998045,31.998045,1.0,SCIFUS,C,SCIFUS_C,0_FNJV_0013034_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,FNJV_0013034_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,False
3547,126.057363,127.057363,1.0,BOAFAB,C,BOAFAB_C,27_FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,FNJV_0030859_Boana_faber_Sao Paulo_SP_Ivan Sazima.wav,True
768,25.021009,26.021009,1.0,ADEMAR,C,ADEMAR_C,18_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
382,20.117328999999998,21.117328999999998,1.0,ADEMAR,C,ADEMAR_C,18_FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
2345,730.523972,731.523972,1.0,BOAFAB,C,BOAFAB_C,5_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
4138,238.838597,239.838597,1.0,BOAFAB,C,BOAFAB_C,237_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
4091,191.838597,192.838597,1.0,BOAFAB,C,BOAFAB_C,190_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
1220,45.933189,46.933189,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
1529,119.281247,120.281247,1.0,BOARAN,C,BOARAN_C,0_FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,False
2123,335.67076,336.67076,1.0,BOAFAB,C,BOAFAB_C,10_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3844,16.282256,17.282256,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
898,74.391231,75.391231,1.0,ADEMAR,C,ADEMAR_C,39_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
1692,20.611264,21.611264,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
2554,15.76074,16.76074,0.9999999999999982,ADEMAR,C,ADEMAR_C,10_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2275,494.559102,495.559102,1.0,BOAFAB,C,BOAFAB_C,7_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1609,17.516867,18.516867,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
773,30.021009,31.021009,1.0,ADEMAR,C,ADEMAR_C,23_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
2638,75.447082,76.447082,1.0,BOALEP,C,BOALEP_C,3_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
3841,13.282256,14.282256,1.0,BOAFAB,C,BOAFAB_C,11_FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
515,43.513659,44.513659,1.0,ADEMAR,C,ADEMAR_C,0_FNJV_0050751_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050751_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1590,52.407758,53.407758,1.0,PHYCUV,C,PHYCUV_C,18_FNJV_0032896_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032896_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
594,15.237455,16.237455,1.0,ADEMAR,C,ADEMAR_C,13_FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
173,37.211422,38.211422,1.0,ADEMAR,C,ADEMAR_C,36_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
2321,557.2514,558.2514,1.0,BOAFAB,C,BOAFAB_C,0_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2985,5.052818,6.052818,1.0,PHYCUV,C,PHYCUV_C,4_FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,FNJV_0031223_Physalaemus_cuvieri_Mineiros_GO_Adao J. Cardoso.wav,False
2014,217.047982,218.047982,1.0,BOAFAB,C,BOAFAB_C,19_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1527,110.558035,111.558035,1.0,BOARAN,C,BOARAN_C,0_FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,False
2261,479.037695,480.037695,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
696,7.385674,8.385674,1.0,ADEMAR,C,ADEMAR_C,5_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1804,91.995472,92.995472,1.0,PHYCUV,C,PHYCUV_C,72_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
3164,10.570706,11.570706,1.0,PHYCUV,C,PHYCUV_C,8_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
2304,526.447079,527.447079,1.0,BOAFAB,C,BOAFAB_C,10_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
465,8.212043,9.212043,1.0,ADEMAR,C,ADEMAR_C,7_FNJV_0050753_Adenomera_marmorata_Guapimirim_RJ_Pedro P. G. Taucce.wav,FNJV_0050753_Adenomera_marmorata_Guapimirim_RJ_Pedro P. G. Taucce.wav,False
2268,487.559102,488.559102,1.0,BOAFAB,C,BOAFAB_C,0_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1292,21.987338,22.987338,1.0,PHYCUV,C,PHYCUV_C,11_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
4533,129.12489399999998,130.12489399999998,1.0,DENCRU,C,DENCRU_C,7_1577-D.cruzi.wav,1577-D.cruzi.wav,False
820,93.191844,94.191844,1.0,ADEMAR,C,ADEMAR_C,8_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
2215,427.67076,428.67076,1.0,BOAFAB,C,BOAFAB_C,102_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3486,12.83893,13.83893,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
3163,9.570706,10.570706,1.0,PHYCUV,C,PHYCUV_C,7_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
2960,6.6635290000000005,7.6635290000000005,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,FNJV_0031225_Physalaemus_cuvieri_Engenheiro Beltrao_PR_Adao J. Cardoso.wav,False
3351,85.38945799999999,86.38945799999999,1.0,PHYCUV,C,PHYCUV_C,22_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
3047,24.942967,25.942967,1.0,PHYCUV,C,PHYCUV_C,18_FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031215_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
309,18.785565,19.785565,1.0,ADEMAR,C,ADEMAR_C,17_FNJV_0050763_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050763_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
4460,118.19417,119.19417,1.0,DENCRU,C,DENCRU_C,2_1580-D.cruzi.wav,1580-D.cruzi.wav,False
2819,13.970892,14.970892,1.0,PHYCUV,C,PHYCUV_C,11_FNJV_0031230_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031230_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
4265,36.980509,37.980509,1.0,BOAFAB,C,BOAFAB_C,36_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
3171,20.846550999999998,21.846550999999998,1.0,PHYCUV,C,PHYCUV_C,6_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
738,49.385674,50.385674,1.0,ADEMAR,C,ADEMAR_C,47_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1208,27.613538,28.613538,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
4378,105.890957,106.890957,1.0,DENCRU,C,DENCRU_C,1_1583-D.cruzi.wav,1583-D.cruzi.wav,False
491,37.040991000000005,38.040991000000005,1.0,ADEMAR,C,ADEMAR_C,8_FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,False
1455,162.12113,163.12113,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
3848,20.282256,21.282256,1.0,BOAFAB,C,BOAFAB_C,18_FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
2564,25.76074,26.76074,1.0,ADEMAR,C,ADEMAR_C,20_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2170,382.67076,383.67076,1.0,BOAFAB,C,BOAFAB_C,57_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
490,36.040991000000005,37.040991000000005,1.0,ADEMAR,C,ADEMAR_C,7_FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,FNJV_0050752_Adenomera_marmorata_Petropolis_RJ_Pedro P. G. Taucce.wav,False
1828,17.479228,18.479228,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,False
4310,4.98436,5.98436,1.0,DENCRU,C,DENCRU_C,3_1584-D.cruzi.wav,1584-D.cruzi.wav,False
716,27.385674,28.385674,1.0,ADEMAR,C,ADEMAR_C,25_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
2046,249.047982,250.047982,1.0,BOAFAB,C,BOAFAB_C,51_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2764,67.236402,68.236402,1.0,BOAFAB,C,BOAFAB_C,67_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
